Date,Location,2535 � Sales Tax Coll,4000-00 � Rental Income,4100-00 � Cash Sales,4102-00 � Cash Sales - Non-inventory,4105-00 � Early Purchase Option,4200-00 � Roll Pro,4205-00 � Collection Fee - In-House,4210-00 � Reinstatement Fees,4214-00 � Other Fees - Alignments,4215-00 � One Time Fees,4225-00 � NSF Check Fees,4230-00 � Other Miscellaneous Income,4235-00 � Sales Tax Collected,4240-00 � Roll Safe,4250-00 � Chargebacks,4245-00 � Management Fee,4300-00 � Sub-franchisee Royalty Income,5000-00 � Depreciation - Inventory,5101-00 � Paid Out & EPO Charge Offs,5102-00 � Cash Sale Charge Offs,5103-00 � Skip/Stolen Charge Offs,5104-01 � Insurance Charge Offs,5104-02 � Returned Damaged/Non-Repairable,5104-00 � Non-Repairable Charge Offs - Other,5105-00 � Other Charge off,5105-01 � Past Due Account Charge Off,5106-00 � Inventory Cost Adjustment,5100-00 � Charge Off Expense - Other,5400-00 � Club Remittance,5500-00 � Rent Refunds,6070-00 � Parts - Inventory Repair,6071-00 � Labor - Inventory Repair,6069-00 � Inventory Repairs - Other,6500-00 � Radio - Admin,6505-00 � Television Advertising,6508-00 � Radio & TV Production,6510-00 � Print Media,6511-00 � Print Production,6512-00 � Postage - Advertising,6513-00 � Freight - Advertising,6514-00 � Newspaper/Magazine Advertising,6520-00 � Other Print,6525-00 � Telephone Directories,6535-00 � Marquee/Billboards,6540-00 � Customer Referrals,6541-00 � Website Development,6550-00 � Sponsorships,6551-00 � Internet/Online,6490-00 � Advertising and Promotion - Other,6530-00 � Special Events,6545-00 � Website,6018-00 � Cash Short (Long),6031-00 � VIN Search Fees,6515-00 � Internal Postage,6560-00 � Administrative & Collections,6555-00 � Other Selling Expenses - Other,6001-00 � Selling Expense - Other,6020-00 � Bad Checks,6021-00 � NSF Check Fees,6023-00 � Bank Card Fees,6025-00 � Bank Service Charges,6026-00 � Late Fees,6019-00 � Bank Charges - Other,6002-00 � General & Admin Expense - Other,6034-00 � Legal Fees,6035-00 � Accounting Fees,6036-00 � Consulting Fees,6029-00 � Professional Fees - Other,6040-00 � Property & General Liability,6045-00 � Officer's Life,6039-00 � Insurance Expense - Admin - Other,6000-00 � Office Supplies,6010-00 � Postage,6015-00 � Freight,6065-00 � General Supplies,"6059-00 � Postage, Freight & Supplies - Other",6300-00 � Rent Expense,6305-00 � Utilities,6310-00 � Property Insurance,6315-00 � Security,6320-00 � Pest Control,6325-00 � Repair & Maintenance Building,6326-00 � Relocation Expenses,6068-00 � Occupancy Expense - Other,6330-00 � Repairs & Maintenance - Equip,6335-00 � Equipment Rental,6079-00 � Equipment Expense - Other,"6100-00 � Depreciation Expense - F,F&E",6105-00 � Amortization Expense,6400-00 � Repair & Maintenance - Vehicles,6405-00 � Fuel & Oil - Vehicle,6410-00 � Lease - Vehicle,6420-00 � Vehicle Insurance,6430-00 � Vehicle Licenses,6399-00 � Vehicle Expense - Other,6499-00 � Depreciation Expense,6085-00 � Charitable Contributions,6090-00 � Customer Settlements,6598-00 � Other - Other,6600-00 � Software license fees,6610-00 � Computer Supplies,6615-00 � Computer Maintenance & Repair,6650-00 � Telephone & Communications,6599-00 � Computer & Internet Expenses - Other,6999-00 � Miscellaneous Expense,6201-00 � Salary,Total 6202-00 � Hourly,6203-00 � Overtime hourly,6204-00 � Holiday,6205-00 � Bonus,6205-99 � Bonus Reimbursement Due,6200-00 � Salaries & Wages - Other,6077-00 � Mileage Reimbursement,6075-00 � Travel Expense,6078-00 � Meals & Entertainment,6074-00 � Travel & Entertainment - Other,6082-00 � Dues - Deductible,6095-00 � Dues - Non Deductible,6081-00 � Dues & Subscriptions - Other,6227-00 � FFCRA Taxes,6221-00 � Unemployment Taxes,6226-00 � FICA Match,6220-00 � Payroll Taxes - Other,6235-00 � Retirement Benefits,6225-00 � Group Health & Life Insurance,6230-00 � Worker's Compensation,6239-00 � Insurance Expense - Employee - Other,6240-00 � Medical Expenses,6245-00 � Employee Procurement,6246-00 � Drug Screening,6250-00 � Employee Moving Expense,6255-00 � Seminars & Education,6260-00 � Employee Training,6265-00 � Uniforms,6270-00 � Awards & Gifts,6275-00 � Banquet,6280-00 � Special Events,6285-00 � Leased Employees,6370-00 � Moving Expense - Administrative,7011-00 � Other Employee Expense - Other,7010-00 � Payroll Expenses - Other,6050-00 � Franchise Tax,6052-00 � Personal Property,6054-00 � Real Estate,6056-00 � Sales & Use Tax,6058-00 � Waste Tire tax,6060-00 � Miscellaneous Tax,6080-00 � Business Licenses & Permits,6086-00 � Fines & Penalties,6088-01 � Royalty Fees Sherwood,6088-02 � Royalty Fees Mabelvale,6088-03 � Royalty Fees Conway,6088-04 � Royalty Fees Fayetteville,6088-05 � Royalty Fees Rogers,6088-06 � Royalty Fees Dallas,6088-07 � Royalty Fees Ft Smith,6088-91 � Royalty Fees Admin,6088-00 � Royalty Fees - Other,"7013-00 � Tax, License & Permit Expense - Other",6030-00 � Operational Overhead,7001-00 � Proceeds from Sale of Assets,7001-06 � Sale of Dallas,7002-00 � Other Income,7003-00 � Interest Income,7004-00 � Purchase Discount,7006-00 � Insurance Proceeds Received,7001-01 � Loss on Disposal of assets,8000-00 � Interest Expense,9000-00 � Overhead Allocation,9999-00 � Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal
06/30/2019,2423,0,132586.51,1244.38,0,19328.09,16378.11,0,10041.06,10141.45,1329.27,0,2215.72,0,4088.57,0,0,0,33229.42,14373.84,548,0,6773.63,1258.52,0,0,9327.83,380.8,0,4153.06,0,146.6,0,0,7930,0,0,0,0,0,0,0,0,0,0,0,0,0,1149.98,0,0,0,17.89,0,0,0,0,0,0,0,3196.07,0,0,0,0,0,5920.59,0,0,871.64,0,0,534.77,0,2410.44,3029.35,0,9000,1380.56,0,36.55,65,507.5,0,0,0,65.29,0,2295.32,31.25,0,225,0,207.91,0,0,0,0,0,0,438.17,0,0,587.31,0,0,7647.5,0,2075.78,0,7534.76,0,0,0,0,0,0,0,0,11.31,0,265.24,2318.43,0,200,2462.22,541.72,0,0,581.34,240,0,0,0,171.88,0,0,0,0,0,0,0,0,421,1248.15,0,78.75,0,0,0,0,0,0,0,0,0,0,0,5854.12,0,9069.27,0,0,52.23,0,185.11,0,0,0,0,0,1028,167,,,,,,,
06/30/2019,2424,0,54888.78,3371.5,0,11776.06,7909.48,50,2191.29,4629.9,359.75,0,186.89,0,1544.38,0,0,0,14705.53,8802.38,1673.1,-650.24,1367.82,603,0,0,1214.38,90.56,0,1931.32,0,0,0,0,5876.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-42.81,0,0,0,0,0,0,0,1497.71,0,0,0,0,0,2607.24,0,0,805.15,0,0,80.2,0,0,3056.33,0,9000,1087.99,0,36.55,0,128.75,0,0,0,78.59,0,1925.22,31.25,0,270.52,0,171.33,0,0,0,0,0,0,438.17,0,0,407.19,0,0,4166.66,0,1501.17,0,2043.66,0,0,0,0,0,0,0,0,11.31,0,146.65,1243,0,134.23,1084.8,296.98,0,0,69.24,96,0,0,0,1052.47,0,0,0,0,0,0,0,0,125,1270.73,0,87.96,0,0,0,0,0,0,0,0,0,0,0,2601.63,0,9069.27,0,0,0,0,131.77,0,0,0,0,0,439,93,,,,,,,
06/30/2019,2425,0,85778.12,6380.3,0,19718.19,11120.5,50,7579.07,6903.88,727,0,2224.99,0,3144.05,0,0,0,23918.43,15268.56,2391.63,-2104.1,3485.93,314.48,0,0,2828.91,762.7,0,2931.19,0,0,0,0,5714.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-55.67,0,0,0,0,0,0,0,1706.46,0,0,0,0,0,4308.79,0,0,1056.21,0,0,133.77,0,292,4459.64,0,9000,1068.64,0,36.55,0,1481.63,0,0,0,0,0,2885.02,31.25,0,236.43,0,165.5,0,0,0,0,237.5,0,438.17,0,0,185.47,0,0,5462.5,0,3034.92,0,4270,0,0,0,0,0,0,0,0,11.31,0,61.83,1741.58,0,488.05,971.91,362.78,0,0,78.33,0,0,0,0,418.89,0,0,0,0,0,0,0,0,600,698.44,36.96,1591.95,0,0,0,0,0,0,0,0,0,0,0,4242.03,0,9069.27,0,0,0,0,270.96,0,-820.63,0,0,0,607,170,,,,,,,
06/30/2019,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,-17.55,0,0,0,0,0,0,0,0,-1864.12,0,0,0,2000,0,1465,0,0,1426.34,0,0,0,0,3275.47,29,0,0,0,0,0,108.5,0,0,0,0,0,6918.24,0,2805.33,1685.83,0,487.25,0,0,0,67407.56,0,0,841.48,0,0,1428.29,0,0,37548.47,0,0,0,0,-1984.63,0,0,3435.52,1041.26,0,0,0,0,0,0,727.64,0,1512.93,749.38,58.2,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1159.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22580.38,0,0,0,57505.53,0,0,,,,,,,,,
06/30/2019,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,233.9,0,36.55,0,253.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4846.44,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
06/30/2019,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5911.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
06/30/2019,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.67,0,0,0,0,0,683.57,0,550,528.52,0,0,0,277.13,0,0,0,0,0,361.94,0,440.76,336.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3212.52,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
06/30/2019,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-141609.87,0,0,0,0,0,1378.8,0,0,65.01,0,7372,757.82,0,36.55,0,579.48,0,0,0,0,0,2317.26,0,0,0,0,0,0,0,0,0,0,0,0,600,0,275.21,0,0,32708.32,0,342,0,5772.05,0,0,0,0,99.05,0,0,0,345.83,0,13.46,3154.08,0,1473.61,2632.53,65.17,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
06/30/2019,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.32,0,0,0,0,0,0,2325,0,0,180,0,0,0,0,0,0,0,0,0,0,317.85,0,2056.43,0,75.47,0,0,0,0,0,0,0,117.98,567.99,0,0,0,0,0,0,1300,0,0,0,3920.59,475.08,303.97,1110.58,0,0,151.49,0,0,0,0,0,0,15.28,0,0,10064.03,0,856.36,6136.52,0,2412.58,32.89,0,0,2500,0,0,0,610.25,0,2169.96,0,0,75400.04,0,1018.34,0,43150.52,0,0,0,8179.98,1318.95,0,610.93,0,371.02,0,37.31,9822.44,0,4304.93,10175.08,1148.91,0,0,51.9,0,0,4488.35,0,-30.4,2287.92,0,0,0,0,0,0,0,1674.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-218672.61,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
05/31/2019,2401,0,107964.78,15550.04,0,16753.18,16925.38,0,7736.23,9308.89,613.27,0,1653.61,0,4665.86,0,0,0,28026.9,12435.19,9609.03,-57.12,1234,0,0,0,1418.68,-22.8,60,4358.69,0,0,0,0,4427.08,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,-44.57,0,0,0,0,0,0,0,3236.17,50.73,0,0,0,0,5437.54,0,0,731.38,0,0,496.87,0,296,1829.02,0,6000,1545.58,0,21.16,0,146.71,0,0,906.34,51.79,0,443.63,0,21.95,367.82,0,151.33,0,0,0,0,0,0,444.38,0,0,942.3,0,0,6555,0,1545.34,596,6786.53,0,0,0,0,32.07,0,0,0,11.31,0,2.73,2231.41,0,506.79,1709.48,464.83,0,0,36.58,0,0,0,0,183.4,0,0,0,0,0,0,0,0,621.11,351.92,120,1107.45,0,0,0,0,0,0,0,0,0,0,0,5387.93,0,8916.4,0,0,0,0,300.16,0,0,0,0,0,834,152,,,,,,,
05/31/2019,2402,0,80068.39,0,0,14444.73,12200.21,0,7252.48,7101.76,693.72,0,1474.18,0,3777.82,0,0,0,20996.72,10713.09,0,0,4898.78,0,0,0,5763.17,-40.91,0,3217.4,0,0,0,0,4138.15,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,29.25,0,0,0,0,0,0,0,1588.32,27.15,0,0,0,0,3810.4,0,0,589.32,0,0,0,0,233,880.49,0,6000,1362.86,0,21.26,0,0,0,0,0,51.79,0,1367.43,0,21.67,338.14,0,154.58,0,0,0,0,0,0,444.37,0,0,1031.46,0,0,5389.58,0,1119.36,592,5197.22,0,0,0,0,16.39,0,0,0,11.31,0,46,1808.76,0,129.61,1111.09,331.51,0,0,65.83,120,0,0,0,84.84,64.75,0,0,0,0,0,0,0,730.6,205.33,60,846.45,0,0,0,0,0,0,0,0,0,0,0,3766.17,0,8916.4,0,0,0,0,200.96,0,0,0,0,0,604,102,,,,,,,
05/31/2019,2403,0,94061.99,6792,0,11968.08,14237.67,0,7372.35,8015.14,289.34,0,2895.77,0,3927.96,0,0,0,24160.48,8708.66,3460.04,0,5550.4,288.55,0,0,4414.72,465.86,0,3683.7,0,0,0,0,4150.65,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,109.89,0,0,0,0,0,0,0,2051.64,26.02,0,0,0,0,4486.81,0,0,748.57,0,0,142.87,0,273,2044.62,0,6000,776.41,0,24.74,0,0,0,0,318.78,51.79,0,999.21,0,0,87.14,0,154.58,0,0,0,0,0,0,444.38,0,0,1168.22,0,0,5747.5,0,2270.05,562,6963.19,0,0,0,0,0,0,0,0,11.31,0,47.48,2169.42,0,655.32,2222.38,464.07,0,0,36.58,96,0,0,0,180.71,0,0,0,0,0,0,0,0,591.81,262.87,143.9,1208.4,0,0,0,0,0,0,0,0,0,0,0,4399.94,0,8916.4,0,0,0,0,263.9,0,0,0,0,0,786,159,,,,,,,
05/31/2019,2404,0,102286.23,8200,0,26437.69,14891.72,0,9619.14,8945.48,1096.11,0,2220.88,0,3321.62,0,0,0,31471.16,21604.02,4372.88,0,5601.71,2989.99,0,0,6695.07,673.9,0,3703.31,0,0,0,0,5564.14,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,-4.3,0,0,0,0,0,0,0,2310.54,25.36,0,0,0,0,5310.57,0,0,743.74,0,0,200.85,0,324,3167.91,0,6700,667.42,0,17.56,0,150.91,0,0,675.86,49,0,956.54,0,0,199.49,0,123.25,0,0,0,0,0,0,444.38,0,0,608.86,0,0,4166.66,0,2658.86,666,7251.15,0,0,0,0,78.11,0,0,0,11.31,0,123.14,2264.58,0,147.2,580.66,454.53,0,0,65.83,48,0,0,0,398.88,0,0,0,0,0,0,0,0,628.39,293.37,114.5,1378.8,0,0,0,0,0,0,0,0,0,0,0,5243.94,0,8916.4,0,0,0,0,307.5,0,0,0,0,0,854,168,,,,,,,
05/31/2019,2405,0,121158.52,10926.32,0,21005.72,15699.15,0,10370.35,9212.86,626.7,0,3875.05,0,3704.93,0,0,0,32739.61,16526.81,6051.56,-542.54,6258.41,1585.21,0,0,6342.13,671.59,0,4006.63,0,10.94,0,0,5564.19,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,419.49,0,287.86,0,0,0,0,0,0,0,2118.43,21.31,0,0,0,0,5897.39,0,0,731.99,0,0,625.81,0,492,6175.61,0,6700,771.18,0,17.52,0,295.97,0,0,2391.17,66.73,0,1473.49,0,49.04,743.53,0,123.25,0,0,0,0,363.95,0,444.38,1566.11,0,420.8,0,0,7267.5,0,5442.61,984,7533.17,0,0,0,0,0,0,0,0,11.31,0,181.8,3144.47,0,995.46,1685.15,567.72,0,0,90.63,0,0,0,0,672.04,0,0,0,0,0,0,0,0,962.15,829.54,66.94,1926.3,0,0,0,0,0,0,0,0,0,0,0,5781.14,0,8916.4,0,0,0,0,337.94,0,0,0,0,0,1043,244,,,,,,,
05/31/2019,2406,0,121448.63,5075.9,0,17666.16,17674.13,0,8210.94,9270.14,1089.89,0,4271.32,0,4951.82,0,0,0,32153.33,13579.01,2839.08,0,3931,209.16,0,0,5501.01,575.15,0,4577.14,0,0,115,0,4172.15,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,129.89,0,-9.4,0,0,0,0,0,0,0,2858.94,-486.5,0,0,0,0,5691.35,0,0,795.42,0,0,542.93,1.65,331,2677.38,0,8000,953.84,0,21.26,0,0,0,0,61.87,51.79,0,1471.22,663.88,0,208.08,0,153.58,0,0,0,0,0,0,444.38,0,0,750.97,0,0,6935,0,2248.14,792,9778.11,0,0,0,0,0,0,0,0,11.31,0,47.26,2616.75,0,462.53,2579.12,509.18,0,0,36.58,72,0,0,0,298.33,0,0,0,0,0,0,0,0,860.53,771.17,164.4,1290.45,0,0,0,0,0,0,0,0,0,0,0,5563.21,0,8916.4,0,0,126,0,303.28,0,0,0,0,0,1000,166,,,,,,,
05/31/2019,2407,0,156784.87,2016,0,28995.47,24182.61,0,13297.32,14323.51,1909.59,0,781.6,0,4675.94,0,0,0,40772.16,20270.67,1112,0,2782.69,448.7,0,0,4053.08,535.59,0,5854.62,0,0,0,0,6743,0,0,0,0,0,0,0,0,0,0,0,0,0,814.34,0,0,0,124.44,0,0,0,0,0,0,0,3683.09,22.19,0,0,0,0,7409.01,0,0,893.65,0,0,268.9,1.65,493,6819.88,0,8700,656.88,0,57.95,0,461.83,0,0,16.82,56,0,626.57,145.83,0,899.77,0,271.16,23.89,0,0,0,77.95,0,444.37,0,0,998.7,0,0,6982.5,0,3492.56,984,10310.35,0,0,0,0,0,0,0,0,11.31,0,76.07,3188.64,0,1040.68,4616.85,613.26,0,0,83.33,96,0,0,0,-167.2,0,0,0,0,0,0,0,0,940.25,745.9,72.7,2248.05,0,0,0,0,0,0,0,0,0,0,0,7385.56,0,8916.4,0,0,0,0,446.7,0,0,0,0,0,1321,270,,,,,,,
05/31/2019,2408,0,161129.51,6881.62,0,22826.79,24643.97,0,17320.77,14186.89,1323.41,0,2713.05,0,5207.82,0,0,0,42320.71,18894.22,3311.49,-123,5013.36,1254.05,0,0,2963.08,124.58,0,6043.49,0,0,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,74.63,0,0,0,0,0,0,0,3182.42,0,0,0,0,136,7694.16,0,0,855.34,0,0,171.43,0,0,7799.12,0,9000,852.25,0,21.17,0,430.79,0,0,0,101.9,0,3015.7,145.83,0,380.52,0,171.16,0,0,0,0,0,0,444.38,0,0,2390.19,0,0,9357.5,0,2461.49,992,10037.98,0,0,0,0,146.95,0,0,0,11.31,0,12.34,3383.86,0,444.73,3878.69,699.44,0,0,36.58,96,0,0,0,436.51,0,0,0,0,0,0,0,0,608.7,619.46,36.08,1807.35,0,0,0,0,0,0,0,0,0,0,0,7612.77,0,8916.4,0,0,0,0,377.08,0,0,0,0,0,1277,243,,,,,,,
05/31/2019,2409,0,89943.13,1072.74,0,17427.16,12898.16,0,5533.78,7676.38,837.91,0,1876.45,0,2151.57,0,0,0,24013.26,13412.89,455,-85.76,2990.34,913.77,0,0,2970.2,-344.14,0,3054.55,0,0,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,72.94,0,0,0,0,0,0,0,1951.92,0,0,0,0,0,4182.52,0,0,743.57,0,0,304.85,0,0,979.06,0,6000,692.74,0,20.92,0,399.13,0,0,0,50.95,0,924.51,125,0,214.79,0,153.58,0,0,0,0,0,0,444.38,9.99,0,1001.89,0,0,5272.5,0,1129.29,544,6114.97,0,0,0,0,0,0,0,0,11.31,0,1.16,1695.23,0,169.84,3001.48,370.16,0,0,36.58,0,0,0,0,200.41,30.9,0,0,0,0,0,0,0,431.42,299.24,112.14,1321.8,0,0,0,0,0,0,0,0,0,0,0,4126.22,0,8916.4,0,0,0,0,242.14,0,0,0,0,0,706,142,,,,,,,
05/31/2019,2410,0,88875.98,6663.37,0,18827.46,13423.95,0,5200.53,7659.19,562.81,0,1071.27,0,3124.65,0,0,0,23268.98,13641.56,3242.32,0,1464.63,1179.3,0,0,3776.7,440.9,0,3357.18,0,0,0,0,6016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,8.34,0,0,0,0,0,0,0,2110.87,21.84,0,0,0,319,4362.28,0,0,741.99,0,0,-849.95,72.22,0,1455.52,0,6000,1136.65,0,19.5,0,0,0,0,385.89,127.57,0,319.96,125,60,194.44,0,159.41,0,0,0,0,0,0,444.38,0,0,791.7,0,0,6795.83,0,2594.72,552,5863.92,0,0,0,0,0,0,0,0,11.31,0,94.35,2219.55,0,631.77,2610.66,373.56,0,0,136.78,96,0,0,0,308.97,0,0,0,0,0,0,0,0,44.61,757.84,0,119.55,0,0,0,0,0,0,0,0,0,0,0,4330.14,0,8916.4,0,0,0,0,218.35,0,0,0,0,0,684,134,,,,,,,
05/31/2019,2411,0,83871.57,6200.04,0,22054.27,13456.52,0,3551.6,8496.1,866.49,0,474.28,0,2291.21,0,0,0,23528.9,13369.57,2797.36,0,0,519.32,0,0,3212.7,-242.83,0,3224.8,0,0,0,0,6357.5,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,277.84,0,-39.75,0,0,0,0,0,0,0,2319.61,21.8,0,0,0,0,4237.86,0,0,638.9,0,0,900.79,0,1093.5,4061.4,0,5000,777.65,0,19.5,0,0,0,0,0,50.95,0,932.35,31.25,150,578.53,0,209.5,0,0,0,0,0,0,444.38,0,0,605.05,0,0,5177.5,0,2645.08,416,5964.12,0,0,0,0,0,0,0,0,11.31,0,79.93,1733.57,0,793.32,3000.55,422.55,0,0,86.68,0,0,0,0,320.7,0,0,0,0,0,0,0,0,51.15,130.39,0,201.71,0,0,0,0,0,0,0,0,0,0,0,4223.63,0,8916.4,0,0,0,0,196.7,0,0,0,0,0,710,187,,,,,,,
05/31/2019,2412,0,96847.24,1696.84,0,18818.42,17878.16,0,11293.4,10021.82,862.25,0,1959.19,0,2383.49,0,0,0,28060.37,11638.24,744,0,5970.8,1808.06,0,0,4199.04,262.6,0,4075.06,0,47.98,0,0,4875.5,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,102.37,0,0,0,0,0,0,0,2696.16,0,0,0,0,0,4852.82,0,0,796.89,0,0,818.03,0,520,2501.42,0,6000,930.98,0,28.6,0,0,0,0,0,45,0,1043.28,125,0,421.58,0,274.5,0,0,0,0,0,0,444.37,0,0,478.6,0,0,6083.33,0,2398.51,870,8736.76,0,0,0,0,72.75,0,0,0,11.31,0,44.04,2729.88,0,757.4,3571.11,566.33,0,0,111.08,0,0,0,0,224.56,0,0,0,0,0,0,0,0,932.47,357.84,0,834.75,0,0,0,0,0,0,0,0,0,0,0,4794.05,0,8916.4,0,0,279.2,0,140.89,0,0,0,0,0,886,136,,,,,,,
05/31/2019,2413,0,84743.97,4824.4,0,14029.13,12240.76,0,4348.59,6930.21,1318.75,0,1477.24,0,2568.47,0,0,0,21491.48,15199.79,2093.72,0,2600,408.4,0,41.32,1170.67,85.58,0,3001.4,0,0,0,0,8255.9,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,-7.18,0,0,0,0,0,0,0,1898.32,22.44,0,0,0,0,3974.45,0,0,807.24,0,0,67.88,0,346,3271.35,0,8000,745.2,0,21.35,0,225,0,0,0,51.79,0,890.56,31.25,0,87.09,0,120.5,0,0,0,0,0,0,444.38,0,0,520.52,0,0,4987.5,0,706.47,656,5278.33,0,0,0,0,0,0,0,0,11.31,0,17.49,1868.93,0,375.25,3902.96,441.96,0,0,36.58,144,0,0,0,202.63,0,0,0,0,0,0,0,0,368.35,624.83,122.26,872.1,0,0,0,0,0,0,0,0,0,0,0,3930.13,0,8916.4,0,0,0,0,236.26,0,0,0,0,0,599,121,,,,,,,
05/31/2019,2414,0,62253.66,2036.98,0,9224.87,9255.7,0,5581.77,5541.74,668.51,0,842.94,0,2334.83,0,0,0,16624.52,8038.6,924,0,3310.51,240.37,0,0,3650.05,-380.68,0,2344.58,0,1759.77,0,0,3324,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,-4.26,0,0,0,0,0,0,0,1336.15,0,0,0,0,0,2932.23,0,0,595.49,0,0,636,172.7,0,2034.34,0,4000,1032.15,0,28.01,0,0,0,0,0,47.95,0,2431.62,31.25,0,455.93,0,154.58,0,0,0,0,157.28,0,444.38,0,0,747.47,0,0,4166.66,0,1143.81,448,2266.41,0,0,0,0,20.86,0,0,0,11.31,0,38.66,1340.28,0,310.6,2026.31,277.23,0,0,65.83,0,0,0,0,158.5,18.53,0,0,0,0,0,0,0,441.55,170.93,67.58,615.45,0,0,0,0,0,0,0,0,0,0,0,2906.94,0,8916.4,0,0,0,0,188.58,0,0,0,0,0,505,94,,,,,,,
